instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
59275271,231544,SILVERM22APR76000CE,SILVERM,0.0,2022-04-20,76000.0,0.5,1,CE,MCX-OPT,MCX
59275527,231545,SILVERM22APR76000PE,SILVERM,0.0,2022-04-20,76000.0,0.5,1,PE,MCX-OPT,MCX
59275783,231546,SILVERM22APR76250CE,SILVERM,0.0,2022-04-20,76250.0,0.5,1,CE,MCX-OPT,MCX
59276039,231547,SILVERM22APR76250PE,SILVERM,0.0,2022-04-20,76250.0,0.5,1,PE,MCX-OPT,MCX
59276295,231548,SILVERM22APR76500CE,SILVERM,0.0,2022-04-20,76500.0,0.5,1,CE,MCX-OPT,MCX
59276551,231549,SILVERM22APR76500PE,SILVERM,0.0,2022-04-20,76500.0,0.5,1,PE,MCX-OPT,MCX
59276807,231550,SILVERM22APR76750CE,SILVERM,0.0,2022-04-20,76750.0,0.5,1,CE,MCX-OPT,MCX
59277063,231551,SILVERM22APR76750PE,SILVERM,0.0,2022-04-20,76750.0,0.5,1,PE,MCX-OPT,MCX
59277319,231552,SILVERM22APR77000CE,SILVERM,0.0,2022-04-20,77000.0,0.5,1,CE,MCX-OPT,MCX
59277575,231553,SILVERM22APR77000PE,SILVERM,0.0,2022-04-20,77000.0,0.5,1,PE,MCX-OPT,MCX
59277831,231554,SILVERM22APR77250CE,SILVERM,0.0,2022-04-20,77250.0,0.5,1,CE,MCX-OPT,MCX
59278087,231555,SILVERM22APR77250PE,SILVERM,0.0,2022-04-20,77250.0,0.5,1,PE,MCX-OPT,MCX
59278343,231556,SILVERM22APR77500CE,SILVERM,0.0,2022-04-20,77500.0,0.5,1,CE,MCX-OPT,MCX
59278599,231557,SILVERM22APR77500PE,SILVERM,0.0,2022-04-20,77500.0,0.5,1,PE,MCX-OPT,MCX
59278855,231558,SILVERM22APR77750CE,SILVERM,0.0,2022-04-20,77750.0,0.5,1,CE,MCX-OPT,MCX
59279111,231559,SILVERM22APR77750PE,SILVERM,0.0,2022-04-20,77750.0,0.5,1,PE,MCX-OPT,MCX
59279367,231560,SILVERM22APR78000CE,SILVERM,0.0,2022-04-20,78000.0,0.5,1,CE,MCX-OPT,MCX
59279623,231561,SILVERM22APR78000PE,SILVERM,0.0,2022-04-20,78000.0,0.5,1,PE,MCX-OPT,MCX
59279879,231562,SILVERM22APR78250CE,SILVERM,0.0,2022-04-20,78250.0,0.5,1,CE,MCX-OPT,MCX
59280135,231563,SILVERM22APR78250PE,SILVERM,0.0,2022-04-20,78250.0,0.5,1,PE,MCX-OPT,MCX
59280391,231564,SILVERM22APR78500CE,SILVERM,0.0,2022-04-20,78500.0,0.5,1,CE,MCX-OPT,MCX
59280647,231565,SILVERM22APR78500PE,SILVERM,0.0,2022-04-20,78500.0,0.5,1,PE,MCX-OPT,MCX
59697415,233193,SILVERM22FEB56000CE,SILVERM,0.0,2022-02-17,56000.0,0.5,1,CE,MCX-OPT,MCX
59697671,233194,SILVERM22FEB56000PE,SILVERM,0.0,2022-02-17,56000.0,0.5,1,PE,MCX-OPT,MCX
59697927,233195,SILVERM22FEB56250CE,SILVERM,0.0,2022-02-17,56250.0,0.5,1,CE,MCX-OPT,MCX
59698183,233196,SILVERM22FEB56250PE,SILVERM,0.0,2022-02-17,56250.0,0.5,1,PE,MCX-OPT,MCX
59698439,233197,SILVERM22FEB56500CE,SILVERM,0.0,2022-02-17,56500.0,0.5,1,CE,MCX-OPT,MCX
59698695,233198,SILVERM22FEB56500PE,SILVERM,0.0,2022-02-17,56500.0,0.5,1,PE,MCX-OPT,MCX
59698951,233199,SILVERM22FEB56750CE,SILVERM,0.0,2022-02-17,56750.0,0.5,1,CE,MCX-OPT,MCX
59699207,233200,SILVERM22FEB56750PE,SILVERM,0.0,2022-02-17,56750.0,0.5,1,PE,MCX-OPT,MCX
59699463,233201,SILVERM22FEB57000CE,SILVERM,0.0,2022-02-17,57000.0,0.5,1,CE,MCX-OPT,MCX
59699719,233202,SILVERM22FEB57000PE,SILVERM,0.0,2022-02-17,57000.0,0.5,1,PE,MCX-OPT,MCX
59699975,233203,SILVERM22FEB57250CE,SILVERM,0.0,2022-02-17,57250.0,0.5,1,CE,MCX-OPT,MCX
59700231,233204,SILVERM22FEB57250PE,SILVERM,0.0,2022-02-17,57250.0,0.5,1,PE,MCX-OPT,MCX
59700487,233205,SILVERM22FEB57500CE,SILVERM,0.0,2022-02-17,57500.0,0.5,1,CE,MCX-OPT,MCX
59700743,233206,SILVERM22FEB57500PE,SILVERM,0.0,2022-02-17,57500.0,0.5,1,PE,MCX-OPT,MCX
59700999,233207,SILVERM22FEB57750CE,SILVERM,0.0,2022-02-17,57750.0,0.5,1,CE,MCX-OPT,MCX
59701255,233208,SILVERM22FEB57750PE,SILVERM,0.0,2022-02-17,57750.0,0.5,1,PE,MCX-OPT,MCX
59543815,232593,SILVERM22FEB58000CE,SILVERM,0.0,2022-02-17,58000.0,0.5,1,CE,MCX-OPT,MCX
59544071,232594,SILVERM22FEB58000PE,SILVERM,0.0,2022-02-17,58000.0,0.5,1,PE,MCX-OPT,MCX
59544327,232595,SILVERM22FEB58250CE,SILVERM,0.0,2022-02-17,58250.0,0.5,1,CE,MCX-OPT,MCX
59544583,232596,SILVERM22FEB58250PE,SILVERM,0.0,2022-02-17,58250.0,0.5,1,PE,MCX-OPT,MCX
59544839,232597,SILVERM22FEB58500CE,SILVERM,0.0,2022-02-17,58500.0,0.5,1,CE,MCX-OPT,MCX
59545095,232598,SILVERM22FEB58500PE,SILVERM,0.0,2022-02-17,58500.0,0.5,1,PE,MCX-OPT,MCX
59545351,232599,SILVERM22FEB58750CE,SILVERM,0.0,2022-02-17,58750.0,0.5,1,CE,MCX-OPT,MCX
59545607,232600,SILVERM22FEB58750PE,SILVERM,0.0,2022-02-17,58750.0,0.5,1,PE,MCX-OPT,MCX
59525895,232523,SILVERM22FEB59000CE,SILVERM,0.0,2022-02-17,59000.0,0.5,1,CE,MCX-OPT,MCX
59526151,232524,SILVERM22FEB59000PE,SILVERM,0.0,2022-02-17,59000.0,0.5,1,PE,MCX-OPT,MCX
59526407,232525,SILVERM22FEB59250CE,SILVERM,0.0,2022-02-17,59250.0,0.5,1,CE,MCX-OPT,MCX
59526663,232526,SILVERM22FEB59250PE,SILVERM,0.0,2022-02-17,59250.0,0.5,1,PE,MCX-OPT,MCX
59526919,232527,SILVERM22FEB59500CE,SILVERM,0.0,2022-02-17,59500.0,0.5,1,CE,MCX-OPT,MCX
59527175,232528,SILVERM22FEB59500PE,SILVERM,0.0,2022-02-17,59500.0,0.5,1,PE,MCX-OPT,MCX
59527431,232529,SILVERM22FEB59750CE,SILVERM,0.0,2022-02-17,59750.0,0.5,1,CE,MCX-OPT,MCX
59527687,232530,SILVERM22FEB59750PE,SILVERM,0.0,2022-02-17,59750.0,0.5,1,PE,MCX-OPT,MCX
59527943,232531,SILVERM22FEB60000CE,SILVERM,0.0,2022-02-17,60000.0,0.5,1,CE,MCX-OPT,MCX
59528199,232532,SILVERM22FEB60000PE,SILVERM,0.0,2022-02-17,60000.0,0.5,1,PE,MCX-OPT,MCX
59507975,232453,SILVERM22FEB60250CE,SILVERM,0.0,2022-02-17,60250.0,0.5,1,CE,MCX-OPT,MCX
59508231,232454,SILVERM22FEB60250PE,SILVERM,0.0,2022-02-17,60250.0,0.5,1,PE,MCX-OPT,MCX
59508487,232455,SILVERM22FEB60500CE,SILVERM,0.0,2022-02-17,60500.0,0.5,1,CE,MCX-OPT,MCX
59508743,232456,SILVERM22FEB60500PE,SILVERM,0.0,2022-02-17,60500.0,0.5,1,PE,MCX-OPT,MCX
59508999,232457,SILVERM22FEB60750CE,SILVERM,0.0,2022-02-17,60750.0,0.5,1,CE,MCX-OPT,MCX
59509255,232458,SILVERM22FEB60750PE,SILVERM,0.0,2022-02-17,60750.0,0.5,1,PE,MCX-OPT,MCX
59509511,232459,SILVERM22FEB61000CE,SILVERM,0.0,2022-02-17,61000.0,0.5,1,CE,MCX-OPT,MCX
59509767,232460,SILVERM22FEB61000PE,SILVERM,0.0,2022-02-17,61000.0,0.5,1,PE,MCX-OPT,MCX
59510023,232461,SILVERM22FEB61250CE,SILVERM,0.0,2022-02-17,61250.0,0.5,1,CE,MCX-OPT,MCX
59510279,232462,SILVERM22FEB61250PE,SILVERM,0.0,2022-02-17,61250.0,0.5,1,PE,MCX-OPT,MCX
59510535,232463,SILVERM22FEB61500CE,SILVERM,0.0,2022-02-17,61500.0,0.5,1,CE,MCX-OPT,MCX
59510791,232464,SILVERM22FEB61500PE,SILVERM,0.0,2022-02-17,61500.0,0.5,1,PE,MCX-OPT,MCX
59463943,232281,SILVERM22FEB61750CE,SILVERM,0.0,2022-02-17,61750.0,0.5,1,CE,MCX-OPT,MCX
59464199,232282,SILVERM22FEB61750PE,SILVERM,0.0,2022-02-17,61750.0,0.5,1,PE,MCX-OPT,MCX
59375367,231935,SILVERM22FEB62000CE,SILVERM,0.0,2022-02-17,62000.0,0.5,1,CE,MCX-OPT,MCX
59375623,231936,SILVERM22FEB62000PE,SILVERM,0.0,2022-02-17,62000.0,0.5,1,PE,MCX-OPT,MCX
59375879,231937,SILVERM22FEB62250CE,SILVERM,0.0,2022-02-17,62250.0,0.5,1,CE,MCX-OPT,MCX
59376135,231938,SILVERM22FEB62250PE,SILVERM,0.0,2022-02-17,62250.0,0.5,1,PE,MCX-OPT,MCX
59376391,231939,SILVERM22FEB62500CE,SILVERM,0.0,2022-02-17,62500.0,0.5,1,CE,MCX-OPT,MCX
59376647,231940,SILVERM22FEB62500PE,SILVERM,0.0,2022-02-17,62500.0,0.5,1,PE,MCX-OPT,MCX
59376903,231941,SILVERM22FEB62750CE,SILVERM,0.0,2022-02-17,62750.0,0.5,1,CE,MCX-OPT,MCX
59377159,231942,SILVERM22FEB62750PE,SILVERM,0.0,2022-02-17,62750.0,0.5,1,PE,MCX-OPT,MCX
59377415,231943,SILVERM22FEB63000CE,SILVERM,0.0,2022-02-17,63000.0,0.5,1,CE,MCX-OPT,MCX
59377671,231944,SILVERM22FEB63000PE,SILVERM,0.0,2022-02-17,63000.0,0.5,1,PE,MCX-OPT,MCX
59352583,231846,SILVERM22FEB63250CE,SILVERM,0.0,2022-02-17,63250.0,0.5,1,CE,MCX-OPT,MCX
59352839,231847,SILVERM22FEB63250PE,SILVERM,0.0,2022-02-17,63250.0,0.5,1,PE,MCX-OPT,MCX
59353095,231848,SILVERM22FEB63500CE,SILVERM,0.0,2022-02-17,63500.0,0.5,1,CE,MCX-OPT,MCX
59353351,231849,SILVERM22FEB63500PE,SILVERM,0.0,2022-02-17,63500.0,0.5,1,PE,MCX-OPT,MCX
59353607,231850,SILVERM22FEB63750CE,SILVERM,0.0,2022-02-17,63750.0,0.5,1,CE,MCX-OPT,MCX
59353863,231851,SILVERM22FEB63750PE,SILVERM,0.0,2022-02-17,63750.0,0.5,1,PE,MCX-OPT,MCX
59323399,231732,SILVERM22FEB64000CE,SILVERM,0.0,2022-02-17,64000.0,0.5,1,CE,MCX-OPT,MCX
59323655,231733,SILVERM22FEB64000PE,SILVERM,0.0,2022-02-17,64000.0,0.5,1,PE,MCX-OPT,MCX
59323911,231734,SILVERM22FEB64250CE,SILVERM,0.0,2022-02-17,64250.0,0.5,1,CE,MCX-OPT,MCX
59324167,231735,SILVERM22FEB64250PE,SILVERM,0.0,2022-02-17,64250.0,0.5,1,PE,MCX-OPT,MCX
59324423,231736,SILVERM22FEB64500CE,SILVERM,0.0,2022-02-17,64500.0,0.5,1,CE,MCX-OPT,MCX
59324679,231737,SILVERM22FEB64500PE,SILVERM,0.0,2022-02-17,64500.0,0.5,1,PE,MCX-OPT,MCX
59324935,231738,SILVERM22FEB64750CE,SILVERM,0.0,2022-02-17,64750.0,0.5,1,CE,MCX-OPT,MCX
59325191,231739,SILVERM22FEB64750PE,SILVERM,0.0,2022-02-17,64750.0,0.5,1,PE,MCX-OPT,MCX
59228679,231362,SILVERM22FEB65000CE,SILVERM,0.0,2022-02-17,65000.0,0.5,1,CE,MCX-OPT,MCX
59228935,231363,SILVERM22FEB65000PE,SILVERM,0.0,2022-02-17,65000.0,0.5,1,PE,MCX-OPT,MCX
59229191,231364,SILVERM22FEB65250CE,SILVERM,0.0,2022-02-17,65250.0,0.5,1,CE,MCX-OPT,MCX
59229447,231365,SILVERM22FEB65250PE,SILVERM,0.0,2022-02-17,65250.0,0.5,1,PE,MCX-OPT,MCX
59229703,231366,SILVERM22FEB65500CE,SILVERM,0.0,2022-02-17,65500.0,0.5,1,CE,MCX-OPT,MCX
59229959,231367,SILVERM22FEB65500PE,SILVERM,0.0,2022-02-17,65500.0,0.5,1,PE,MCX-OPT,MCX
59230215,231368,SILVERM22FEB65750CE,SILVERM,0.0,2022-02-17,65750.0,0.5,1,CE,MCX-OPT,MCX
59230471,231369,SILVERM22FEB65750PE,SILVERM,0.0,2022-02-17,65750.0,0.5,1,PE,MCX-OPT,MCX
59230727,231370,SILVERM22FEB66000CE,SILVERM,0.0,2022-02-17,66000.0,0.5,1,CE,MCX-OPT,MCX
59230983,231371,SILVERM22FEB66000PE,SILVERM,0.0,2022-02-17,66000.0,0.5,1,PE,MCX-OPT,MCX
59231239,231372,SILVERM22FEB66250CE,SILVERM,0.0,2022-02-17,66250.0,0.5,1,CE,MCX-OPT,MCX
59231495,231373,SILVERM22FEB66250PE,SILVERM,0.0,2022-02-17,66250.0,0.5,1,PE,MCX-OPT,MCX
59231751,231374,SILVERM22FEB66500CE,SILVERM,0.0,2022-02-17,66500.0,0.5,1,CE,MCX-OPT,MCX
59232007,231375,SILVERM22FEB66500PE,SILVERM,0.0,2022-02-17,66500.0,0.5,1,PE,MCX-OPT,MCX
59232263,231376,SILVERM22FEB66750CE,SILVERM,0.0,2022-02-17,66750.0,0.5,1,CE,MCX-OPT,MCX
59232519,231377,SILVERM22FEB66750PE,SILVERM,0.0,2022-02-17,66750.0,0.5,1,PE,MCX-OPT,MCX
59232775,231378,SILVERM22FEB67000CE,SILVERM,0.0,2022-02-17,67000.0,0.5,1,CE,MCX-OPT,MCX
59233031,231379,SILVERM22FEB67000PE,SILVERM,0.0,2022-02-17,67000.0,0.5,1,PE,MCX-OPT,MCX
59233287,231380,SILVERM22FEB67250CE,SILVERM,0.0,2022-02-17,67250.0,0.5,1,CE,MCX-OPT,MCX
59233543,231381,SILVERM22FEB67250PE,SILVERM,0.0,2022-02-17,67250.0,0.5,1,PE,MCX-OPT,MCX
59233799,231382,SILVERM22FEB67500CE,SILVERM,0.0,2022-02-17,67500.0,0.5,1,CE,MCX-OPT,MCX
59234055,231383,SILVERM22FEB67500PE,SILVERM,0.0,2022-02-17,67500.0,0.5,1,PE,MCX-OPT,MCX
59234311,231384,SILVERM22FEB67750CE,SILVERM,0.0,2022-02-17,67750.0,0.5,1,CE,MCX-OPT,MCX
59234567,231385,SILVERM22FEB67750PE,SILVERM,0.0,2022-02-17,67750.0,0.5,1,PE,MCX-OPT,MCX
59234823,231386,SILVERM22FEB68000CE,SILVERM,0.0,2022-02-17,68000.0,0.5,1,CE,MCX-OPT,MCX
59235079,231387,SILVERM22FEB68000PE,SILVERM,0.0,2022-02-17,68000.0,0.5,1,PE,MCX-OPT,MCX
59235335,231388,SILVERM22FEB68250CE,SILVERM,0.0,2022-02-17,68250.0,0.5,1,CE,MCX-OPT,MCX
59235591,231389,SILVERM22FEB68250PE,SILVERM,0.0,2022-02-17,68250.0,0.5,1,PE,MCX-OPT,MCX
59235847,231390,SILVERM22FEB68500CE,SILVERM,0.0,2022-02-17,68500.0,0.5,1,CE,MCX-OPT,MCX
59236103,231391,SILVERM22FEB68500PE,SILVERM,0.0,2022-02-17,68500.0,0.5,1,PE,MCX-OPT,MCX
59236359,231392,SILVERM22FEB68750CE,SILVERM,0.0,2022-02-17,68750.0,0.5,1,CE,MCX-OPT,MCX
59236615,231393,SILVERM22FEB68750PE,SILVERM,0.0,2022-02-17,68750.0,0.5,1,PE,MCX-OPT,MCX
59236871,231394,SILVERM22FEB69000CE,SILVERM,0.0,2022-02-17,69000.0,0.5,1,CE,MCX-OPT,MCX
59237127,231395,SILVERM22FEB69000PE,SILVERM,0.0,2022-02-17,69000.0,0.5,1,PE,MCX-OPT,MCX
59237383,231396,SILVERM22FEB69250CE,SILVERM,0.0,2022-02-17,69250.0,0.5,1,CE,MCX-OPT,MCX
59237639,231397,SILVERM22FEB69250PE,SILVERM,0.0,2022-02-17,69250.0,0.5,1,PE,MCX-OPT,MCX
59237895,231398,SILVERM22FEB69500CE,SILVERM,0.0,2022-02-17,69500.0,0.5,1,CE,MCX-OPT,MCX
59238151,231399,SILVERM22FEB69500PE,SILVERM,0.0,2022-02-17,69500.0,0.5,1,PE,MCX-OPT,MCX
59238407,231400,SILVERM22FEB69750CE,SILVERM,0.0,2022-02-17,69750.0,0.5,1,CE,MCX-OPT,MCX
59238663,231401,SILVERM22FEB69750PE,SILVERM,0.0,2022-02-17,69750.0,0.5,1,PE,MCX-OPT,MCX
59238919,231402,SILVERM22FEB70000CE,SILVERM,0.0,2022-02-17,70000.0,0.5,1,CE,MCX-OPT,MCX
59239175,231403,SILVERM22FEB70000PE,SILVERM,0.0,2022-02-17,70000.0,0.5,1,PE,MCX-OPT,MCX
59239431,231404,SILVERM22FEB70250CE,SILVERM,0.0,2022-02-17,70250.0,0.5,1,CE,MCX-OPT,MCX
59239687,231405,SILVERM22FEB70250PE,SILVERM,0.0,2022-02-17,70250.0,0.5,1,PE,MCX-OPT,MCX
59239943,231406,SILVERM22FEB70500CE,SILVERM,0.0,2022-02-17,70500.0,0.5,1,CE,MCX-OPT,MCX
59240199,231407,SILVERM22FEB70500PE,SILVERM,0.0,2022-02-17,70500.0,0.5,1,PE,MCX-OPT,MCX
59240455,231408,SILVERM22FEB70750CE,SILVERM,0.0,2022-02-17,70750.0,0.5,1,CE,MCX-OPT,MCX
59240711,231409,SILVERM22FEB70750PE,SILVERM,0.0,2022-02-17,70750.0,0.5,1,PE,MCX-OPT,MCX
59240967,231410,SILVERM22FEB71000CE,SILVERM,0.0,2022-02-17,71000.0,0.5,1,CE,MCX-OPT,MCX
59241223,231411,SILVERM22FEB71000PE,SILVERM,0.0,2022-02-17,71000.0,0.5,1,PE,MCX-OPT,MCX
59241479,231412,SILVERM22FEB71250CE,SILVERM,0.0,2022-02-17,71250.0,0.5,1,CE,MCX-OPT,MCX
59241735,231413,SILVERM22FEB71250PE,SILVERM,0.0,2022-02-17,71250.0,0.5,1,PE,MCX-OPT,MCX
59241991,231414,SILVERM22FEB71500CE,SILVERM,0.0,2022-02-17,71500.0,0.5,1,CE,MCX-OPT,MCX
59242247,231415,SILVERM22FEB71500PE,SILVERM,0.0,2022-02-17,71500.0,0.5,1,PE,MCX-OPT,MCX
59242503,231416,SILVERM22FEB71750CE,SILVERM,0.0,2022-02-17,71750.0,0.5,1,CE,MCX-OPT,MCX
59242759,231417,SILVERM22FEB71750PE,SILVERM,0.0,2022-02-17,71750.0,0.5,1,PE,MCX-OPT,MCX
59243015,231418,SILVERM22FEB72000CE,SILVERM,0.0,2022-02-17,72000.0,0.5,1,CE,MCX-OPT,MCX
59243271,231419,SILVERM22FEB72000PE,SILVERM,0.0,2022-02-17,72000.0,0.5,1,PE,MCX-OPT,MCX
59243527,231420,SILVERM22FEB72250CE,SILVERM,0.0,2022-02-17,72250.0,0.5,1,CE,MCX-OPT,MCX
59243783,231421,SILVERM22FEB72250PE,SILVERM,0.0,2022-02-17,72250.0,0.5,1,PE,MCX-OPT,MCX
59244039,231422,SILVERM22FEB72500CE,SILVERM,0.0,2022-02-17,72500.0,0.5,1,CE,MCX-OPT,MCX
59244295,231423,SILVERM22FEB72500PE,SILVERM,0.0,2022-02-17,72500.0,0.5,1,PE,MCX-OPT,MCX
59244551,231424,SILVERM22FEB72750CE,SILVERM,0.0,2022-02-17,72750.0,0.5,1,CE,MCX-OPT,MCX
59244807,231425,SILVERM22FEB72750PE,SILVERM,0.0,2022-02-17,72750.0,0.5,1,PE,MCX-OPT,MCX
59245063,231426,SILVERM22FEB73000CE,SILVERM,0.0,2022-02-17,73000.0,0.5,1,CE,MCX-OPT,MCX
59245319,231427,SILVERM22FEB73000PE,SILVERM,0.0,2022-02-17,73000.0,0.5,1,PE,MCX-OPT,MCX
59245575,231428,SILVERM22FEB73250CE,SILVERM,0.0,2022-02-17,73250.0,0.5,1,CE,MCX-OPT,MCX
59245831,231429,SILVERM22FEB73250PE,SILVERM,0.0,2022-02-17,73250.0,0.5,1,PE,MCX-OPT,MCX
59246087,231430,SILVERM22FEB73500CE,SILVERM,0.0,2022-02-17,73500.0,0.5,1,CE,MCX-OPT,MCX
59246343,231431,SILVERM22FEB73500PE,SILVERM,0.0,2022-02-17,73500.0,0.5,1,PE,MCX-OPT,MCX
59246599,231432,SILVERM22FEB73750CE,SILVERM,0.0,2022-02-17,73750.0,0.5,1,CE,MCX-OPT,MCX
59246855,231433,SILVERM22FEB73750PE,SILVERM,0.0,2022-02-17,73750.0,0.5,1,PE,MCX-OPT,MCX
59247111,231434,SILVERM22FEB74000CE,SILVERM,0.0,2022-02-17,74000.0,0.5,1,CE,MCX-OPT,MCX
59247367,231435,SILVERM22FEB74000PE,SILVERM,0.0,2022-02-17,74000.0,0.5,1,PE,MCX-OPT,MCX
59247623,231436,SILVERM22FEB74250CE,SILVERM,0.0,2022-02-17,74250.0,0.5,1,CE,MCX-OPT,MCX
59247879,231437,SILVERM22FEB74250PE,SILVERM,0.0,2022-02-17,74250.0,0.5,1,PE,MCX-OPT,MCX
59248135,231438,SILVERM22FEB74500CE,SILVERM,0.0,2022-02-17,74500.0,0.5,1,CE,MCX-OPT,MCX
59248391,231439,SILVERM22FEB74500PE,SILVERM,0.0,2022-02-17,74500.0,0.5,1,PE,MCX-OPT,MCX
59248647,231440,SILVERM22FEB74750CE,SILVERM,0.0,2022-02-17,74750.0,0.5,1,CE,MCX-OPT,MCX
59248903,231441,SILVERM22FEB74750PE,SILVERM,0.0,2022-02-17,74750.0,0.5,1,PE,MCX-OPT,MCX
59249159,231442,SILVERM22FEB75000CE,SILVERM,0.0,2022-02-17,75000.0,0.5,1,CE,MCX-OPT,MCX
59249415,231443,SILVERM22FEB75000PE,SILVERM,0.0,2022-02-17,75000.0,0.5,1,PE,MCX-OPT,MCX
59249671,231444,SILVERM22FEB75250CE,SILVERM,0.0,2022-02-17,75250.0,0.5,1,CE,MCX-OPT,MCX
59249927,231445,SILVERM22FEB75250PE,SILVERM,0.0,2022-02-17,75250.0,0.5,1,PE,MCX-OPT,MCX
59250183,231446,SILVERM22FEB75500CE,SILVERM,0.0,2022-02-17,75500.0,0.5,1,CE,MCX-OPT,MCX
59250439,231447,SILVERM22FEB75500PE,SILVERM,0.0,2022-02-17,75500.0,0.5,1,PE,MCX-OPT,MCX
59250695,231448,SILVERM22FEB75750CE,SILVERM,0.0,2022-02-17,75750.0,0.5,1,CE,MCX-OPT,MCX
59250951,231449,SILVERM22FEB75750PE,SILVERM,0.0,2022-02-17,75750.0,0.5,1,PE,MCX-OPT,MCX
59251207,231450,SILVERM22FEB76000CE,SILVERM,0.0,2022-02-17,76000.0,0.5,1,CE,MCX-OPT,MCX
59251463,231451,SILVERM22FEB76000PE,SILVERM,0.0,2022-02-17,76000.0,0.5,1,PE,MCX-OPT,MCX
59251719,231452,SILVERM22FEB76250CE,SILVERM,0.0,2022-02-17,76250.0,0.5,1,CE,MCX-OPT,MCX
59251975,231453,SILVERM22FEB76250PE,SILVERM,0.0,2022-02-17,76250.0,0.5,1,PE,MCX-OPT,MCX
59252231,231454,SILVERM22FEB76500CE,SILVERM,0.0,2022-02-17,76500.0,0.5,1,CE,MCX-OPT,MCX
59252487,231455,SILVERM22FEB76500PE,SILVERM,0.0,2022-02-17,76500.0,0.5,1,PE,MCX-OPT,MCX
59252743,231456,SILVERM22FEB76750CE,SILVERM,0.0,2022-02-17,76750.0,0.5,1,CE,MCX-OPT,MCX
59252999,231457,SILVERM22FEB76750PE,SILVERM,0.0,2022-02-17,76750.0,0.5,1,PE,MCX-OPT,MCX
59253255,231458,SILVERM22FEB77000CE,SILVERM,0.0,2022-02-17,77000.0,0.5,1,CE,MCX-OPT,MCX
59253511,231459,SILVERM22FEB77000PE,SILVERM,0.0,2022-02-17,77000.0,0.5,1,PE,MCX-OPT,MCX
59253767,231460,SILVERM22FEB77250CE,SILVERM,0.0,2022-02-17,77250.0,0.5,1,CE,MCX-OPT,MCX
59254023,231461,SILVERM22FEB77250PE,SILVERM,0.0,2022-02-17,77250.0,0.5,1,PE,MCX-OPT,MCX
59254279,231462,SILVERM22FEB77500CE,SILVERM,0.0,2022-02-17,77500.0,0.5,1,CE,MCX-OPT,MCX
59254535,231463,SILVERM22FEB77500PE,SILVERM,0.0,2022-02-17,77500.0,0.5,1,PE,MCX-OPT,MCX
59702023,233211,SILVERM22JUN57250CE,SILVERM,0.0,2022-06-21,57250.0,0.5,1,CE,MCX-OPT,MCX
59702279,233212,SILVERM22JUN57250PE,SILVERM,0.0,2022-06-21,57250.0,0.5,1,PE,MCX-OPT,MCX
59702535,233213,SILVERM22JUN57500CE,SILVERM,0.0,2022-06-21,57500.0,0.5,1,CE,MCX-OPT,MCX
59702791,233214,SILVERM22JUN57500PE,SILVERM,0.0,2022-06-21,57500.0,0.5,1,PE,MCX-OPT,MCX
59703047,233215,SILVERM22JUN57750CE,SILVERM,0.0,2022-06-21,57750.0,0.5,1,CE,MCX-OPT,MCX
59703303,233216,SILVERM22JUN57750PE,SILVERM,0.0,2022-06-21,57750.0,0.5,1,PE,MCX-OPT,MCX
59703559,233217,SILVERM22JUN58000CE,SILVERM,0.0,2022-06-21,58000.0,0.5,1,CE,MCX-OPT,MCX
59703815,233218,SILVERM22JUN58000PE,SILVERM,0.0,2022-06-21,58000.0,0.5,1,PE,MCX-OPT,MCX
59704071,233219,SILVERM22JUN58250CE,SILVERM,0.0,2022-06-21,58250.0,0.5,1,CE,MCX-OPT,MCX
59704327,233220,SILVERM22JUN58250PE,SILVERM,0.0,2022-06-21,58250.0,0.5,1,PE,MCX-OPT,MCX
59612423,232861,SILVERM22JUN58500CE,SILVERM,0.0,2022-06-21,58500.0,0.5,1,CE,MCX-OPT,MCX
59612679,232862,SILVERM22JUN58500PE,SILVERM,0.0,2022-06-21,58500.0,0.5,1,PE,MCX-OPT,MCX
59547911,232609,SILVERM22JUN58750CE,SILVERM,0.0,2022-06-21,58750.0,0.5,1,CE,MCX-OPT,MCX
59548167,232610,SILVERM22JUN58750PE,SILVERM,0.0,2022-06-21,58750.0,0.5,1,PE,MCX-OPT,MCX
59548423,232611,SILVERM22JUN59000CE,SILVERM,0.0,2022-06-21,59000.0,0.5,1,CE,MCX-OPT,MCX
59548679,232612,SILVERM22JUN59000PE,SILVERM,0.0,2022-06-21,59000.0,0.5,1,PE,MCX-OPT,MCX
59548935,232613,SILVERM22JUN59250CE,SILVERM,0.0,2022-06-21,59250.0,0.5,1,CE,MCX-OPT,MCX
59549191,232614,SILVERM22JUN59250PE,SILVERM,0.0,2022-06-21,59250.0,0.5,1,PE,MCX-OPT,MCX
59528455,232533,SILVERM22JUN59500CE,SILVERM,0.0,2022-06-21,59500.0,0.5,1,CE,MCX-OPT,MCX
59528711,232534,SILVERM22JUN59500PE,SILVERM,0.0,2022-06-21,59500.0,0.5,1,PE,MCX-OPT,MCX
59515655,232483,SILVERM22JUN59750CE,SILVERM,0.0,2022-06-21,59750.0,0.5,1,CE,MCX-OPT,MCX
59515911,232484,SILVERM22JUN59750PE,SILVERM,0.0,2022-06-21,59750.0,0.5,1,PE,MCX-OPT,MCX
